shock_type,intensity,structure,tau,K,seed,initial_fitness,final_fitness,improvement
periodic,0.333,H,0.2,10,3,0.5287632437376223,0.6618879483778426,0.1331247046402203
periodic,0.333,H,0.2,10,4,0.6139602330000824,0.5094990083570881,-0.10446122464299434
periodic,0.333,H,0.2,10,5,0.5505712549384272,0.6246000167164811,0.07402876177805395
periodic,0.333,H,0.2,10,6,0.6541685629203561,0.49023375476922354,-0.16393480815113254
periodic,0.333,H,0.2,10,7,0.6924504791414533,0.47502707495400204,-0.21742340418745126
periodic,0.333,H,0.2,10,8,0.5518054037548851,0.582339006556668,0.030533602801782966
periodic,0.333,H,0.2,10,9,0.4901928812402711,0.5443970660973385,0.054204184857067406
periodic,0.333,H,0.2,10,10,0.40363214531158426,0.5339885080790729,0.1303563627674887
periodic,0.333,H,0.5,2,1,0.3807622074754404,0.6017548128201184,0.22099260534467807
periodic,0.333,H,0.5,2,2,0.5585788565820199,0.7284887597933601,0.16990990321134025
periodic,0.333,H,0.5,2,3,0.46317211802830355,0.7147419566799945,0.25156983865169097
periodic,0.333,H,0.5,2,4,0.6468987224703214,0.6173361011363866,-0.029562621333934835
periodic,0.333,H,0.5,2,5,0.6480856660807989,0.5880330224601409,-0.060052643620657986
periodic,0.333,H,0.5,2,6,0.5674845085415899,0.6245872898597745,0.05710278131818458
periodic,0.333,H,0.5,2,7,0.5533549631481064,0.6576641000023952,0.10430913685428878
periodic,0.333,H,0.5,2,8,0.39725060579359234,0.5996256706177163,0.20237506482412398
periodic,0.333,H,0.5,2,9,0.5037409435671745,0.6729566019864985,0.16921565841932407
periodic,0.333,H,0.5,2,10,0.4064686494202353,0.5628821608769681,0.15641351145673277
periodic,0.333,H,0.5,5,1,0.485973062466404,0.7765470634485548,0.29057400098215086
periodic,0.333,H,0.5,5,2,0.5858375318531694,0.7186861118992863,0.13284858004611688
periodic,0.333,H,0.5,5,3,0.3520727181499844,0.6185293716625428,0.26645665351255843
periodic,0.333,H,0.5,5,4,0.5351359443805375,0.585080718804374,0.04994477442383649
periodic,0.333,H,0.5,5,5,0.4883650880612744,0.6403110628862626,0.15194597482498823
periodic,0.333,H,0.5,5,6,0.5201297018557131,0.7695166619931294,0.24938696013741635
periodic,0.333,H,0.5,5,7,0.42481045788413124,0.5277969535379431,0.10298649565381185
periodic,0.333,H,0.5,5,8,0.4532045101281282,0.5765628919285747,0.1233583818004465
periodic,0.333,H,0.5,5,9,0.6267398825271735,0.5771540063425831,-0.04958587618459043
periodic,0.333,H,0.5,5,10,0.541847647044413,0.5644827362155171,0.022635089171104128
periodic,0.333,H,0.5,10,1,0.42302391603536715,0.6730902495878507,0.25006633355248353
periodic,0.333,H,0.5,10,2,0.5797778239660367,0.549112516014428,-0.03066530795160871
periodic,0.333,H,0.5,10,3,0.4315827009573919,0.5769515416087952,0.14536884065140337
periodic,0.333,H,0.5,10,4,0.5920307556597686,0.4978168937510691,-0.09421386190869951
periodic,0.333,H,0.5,10,5,0.5197496921517081,0.6104295032399722,0.09067981108826417
periodic,0.333,H,0.5,10,6,0.5120313190711718,0.7140473778069176,0.2020160587357458
periodic,0.333,H,0.5,10,7,0.49766158982401376,0.7204903657387927,0.2228287759147789
periodic,0.333,H,0.5,10,8,0.6404144497350138,0.6356759866116781,-0.004738463123335701
periodic,0.333,H,0.5,10,9,0.5942954596021246,0.6903627404462395,0.09606728084411487
periodic,0.333,H,0.5,10,10,0.5109445030009893,0.590776950531187,0.07983244753019769
periodic,0.333,H,0.8,2,1,0.5190223419939183,0.6447401907545028,0.12571784876058456
periodic,0.333,H,0.8,2,2,0.6266625544367552,0.6841157513354199,0.05745319689866468
periodic,0.333,H,0.8,2,3,0.5096571800349453,0.7165587579990119,0.2069015779640666
periodic,0.333,H,0.8,2,4,0.5530513843028666,0.6958723129692476,0.14282092866638096
periodic,0.333,H,0.8,2,5,0.4364004226744282,0.6731998691024761,0.2367994464280479
periodic,0.333,H,0.8,2,6,0.4300969737199043,0.6130046324454338,0.1829076587255295
periodic,0.333,H,0.8,2,7,0.5541847176567336,0.7160016342298581,0.16181691657312447
periodic,0.333,H,0.8,2,8,0.37368470567479234,0.7461760728751352,0.37249136720034287
periodic,0.333,H,0.8,2,9,0.5077933437908153,0.823464369193829,0.3156710254030137
periodic,0.333,H,0.8,2,10,0.47733364456763117,0.6565860582966715,0.17925241372904033
periodic,0.333,H,0.8,5,1,0.4928982188323733,0.7035771856083516,0.2106789667759783
periodic,0.333,H,0.8,5,2,0.4048728472839635,0.6886410306280102,0.2837681833440467
periodic,0.333,H,0.8,5,3,0.5613074606415414,0.6833690380802555,0.12206157743871415
periodic,0.333,H,0.8,5,4,0.5533753833824026,0.7414612758115358,0.1880858924291332
periodic,0.333,H,0.8,5,5,0.38468115539844977,0.7307755925212948,0.346094437122845
periodic,0.333,H,0.8,5,6,0.5430115715318217,0.586213083167215,0.04320151163539332
periodic,0.333,H,0.8,5,7,0.33275063968385066,0.6705056147590386,0.3377549750751879
periodic,0.333,H,0.8,5,8,0.4957501047304632,0.6735426112003867,0.1777925064699235
periodic,0.333,H,0.8,5,9,0.5352473535816616,0.7208397040756178,0.18559235049395617
periodic,0.333,H,0.8,5,10,0.5337061342974226,0.5829905492036888,0.049284414906266116
periodic,0.333,H,0.8,10,1,0.5360495764837129,0.6832051220222982,0.14715554553858534
periodic,0.333,H,0.8,10,2,0.5443039480303814,0.5809924841132315,0.036688536082850054
periodic,0.333,H,0.8,10,3,0.5428976254574245,0.5435924244174902,0.0006947989600657456
periodic,0.333,H,0.8,10,4,0.5425064998340302,0.6768182547671032,0.134311754933073
periodic,0.333,H,0.8,10,5,0.5943053764367813,0.6413743155385224,0.04706893910174115
periodic,0.333,H,0.8,10,6,0.4527474049910525,0.5179981586553338,0.06525075366428135
periodic,0.333,H,0.8,10,7,0.43443095447199087,0.6733549960086369,0.23892404153664604
periodic,0.333,H,0.8,10,8,0.5351769357448898,0.6438882120629795,0.10871127631808974
periodic,0.333,H,0.8,10,9,0.5556555609018291,0.7011932358398991,0.14553767493807002
periodic,0.333,H,0.8,10,10,0.5512214119621067,0.5896147797232157,0.03839336776110902
periodic,0.333,Hy,0.2,2,1,0.6437265539210678,0.5741539226381747,-0.06957263128289315
periodic,0.333,Hy,0.2,2,2,0.4018482878723908,0.5027026756391035,0.10085438776671274
periodic,0.333,Hy,0.2,2,3,0.5101934233941585,0.596351595954606,0.08615817256044744
periodic,0.333,Hy,0.2,2,4,0.5143671942983545,0.6137940050053194,0.09942681070696491
periodic,0.333,Hy,0.2,2,5,0.4278007298147556,0.5484829530462776,0.120682223231522
periodic,0.333,Hy,0.2,2,6,0.536335883656218,0.5603299177428516,0.023994034086633587
periodic,0.333,Hy,0.2,2,7,0.5895882753126503,0.7081272847362319,0.11853900942358153
periodic,0.333,Hy,0.2,2,8,0.4647452097457376,0.6195553988734395,0.1548101891277019
periodic,0.333,Hy,0.2,2,9,0.4987289762042771,0.7005453338611245,0.2018163576568474
periodic,0.333,Hy,0.2,2,10,0.5177797469346929,0.530223992292886,0.012444245358193107
periodic,0.333,Hy,0.2,5,1,0.4843657816543928,0.5957346934464449,0.1113689117920521
periodic,0.333,Hy,0.2,5,2,0.3328302664220858,0.6115793920340804,0.2787491256119946
periodic,0.333,Hy,0.2,5,3,0.49012143773301525,0.5915088764544274,0.10138743872141215
periodic,0.333,Hy,0.2,5,4,0.3879896061082636,0.6528053582268185,0.2648157521185549
periodic,0.333,Hy,0.2,5,5,0.5589634614580568,0.5557311320925017,-0.0032323293655550644
periodic,0.333,Hy,0.2,5,6,0.59715420489955,0.5194658691126115,-0.07768833578693846
periodic,0.333,Hy,0.2,5,7,0.44264854727071457,0.5253543673971663,0.08270582012645178
periodic,0.333,Hy,0.2,5,8,0.533523970186082,0.5701839527288761,0.03665998254279412
periodic,0.333,Hy,0.2,5,9,0.4914362875186206,0.5589900209293293,0.06755373341070864
periodic,0.333,Hy,0.2,5,10,0.5183370917185515,0.6307982016250753,0.1124611099065238
periodic,0.333,Hy,0.2,10,1,0.4419147459315383,0.5398231249378465,0.09790837900630817
periodic,0.333,Hy,0.2,10,2,0.5252385546073417,0.5701633699659768,0.04492481535863513
periodic,0.333,Hy,0.2,10,3,0.4948814502848827,0.4679343993425748,-0.02694705094230787
periodic,0.333,Hy,0.2,10,4,0.594198941221342,0.5143814924800809,-0.07981744874126107
periodic,0.333,Hy,0.2,10,5,0.4502188387948009,0.58445077963386,0.13423194083905915
periodic,0.333,Hy,0.2,10,6,0.4303869876374936,0.5785278894304194,0.14814090179292583
periodic,0.333,Hy,0.2,10,7,0.4612384610006197,0.5622577761685188,0.10101931516789908
periodic,0.333,Hy,0.2,10,8,0.47260438315635916,0.5042878076010644,0.03168342444470523
periodic,0.333,Hy,0.2,10,9,0.5318398981653184,0.5938055356938985,0.061965637528580086
periodic,0.333,Hy,0.2,10,10,0.3247117505243938,0.5076300433490806,0.18291829282468675
periodic,0.333,Hy,0.5,2,1,0.5268192938656456,0.680271568862768,0.15345227499712233
periodic,0.333,Hy,0.5,2,2,0.47454957395933106,0.7620012296799001,0.2874516557205691
periodic,0.333,Hy,0.5,2,3,0.48509706421889176,0.7701989926294249,0.28510192841053317
periodic,0.333,Hy,0.5,2,4,0.5582703416158398,0.7333258757729858,0.17505553415714603
periodic,0.333,Hy,0.5,2,5,0.47746804171890594,0.7381606690010379,0.260692627282132
periodic,0.333,Hy,0.5,2,6,0.4821205540828108,0.6948867853481067,0.21276623126529587
periodic,0.333,Hy,0.5,2,7,0.4728313515733789,0.7130173836878114,0.2401860321144325
periodic,0.333,Hy,0.5,2,8,0.39322408693382577,0.8324122222871523,0.4391881353533265
periodic,0.333,Hy,0.5,2,9,0.6033901526486937,0.6626330327813903,0.05924288013269663
periodic,0.333,Hy,0.5,2,10,0.5708615888312658,0.5357800805289294,-0.03508150830233636
periodic,0.333,Hy,0.5,5,1,0.5636023264305521,0.650484112859554,0.0868817864290019
periodic,0.333,Hy,0.5,5,2,0.5608400565937292,0.6701068525167699,0.10926679592304078
periodic,0.333,Hy,0.5,5,3,0.5104619288808814,0.6341175718210501,0.12365564294016873
periodic,0.333,Hy,0.5,5,4,0.4838991238913657,0.5770033162670792,0.09310419237571355
periodic,0.333,Hy,0.5,5,5,0.43991004841831644,0.7171784741150506,0.2772684256967342
periodic,0.333,Hy,0.5,5,6,0.4618622694688806,0.5535969990861562,0.09173472961727563
periodic,0.333,Hy,0.5,5,7,0.5164128944259396,0.6077783133364155,0.09136541891047589
periodic,0.333,Hy,0.5,5,8,0.47138314288978994,0.6675366076022461,0.19615346471245615
periodic,0.333,Hy,0.5,5,9,0.5912464537747949,0.6553475575133142,0.0641011037385193
periodic,0.333,Hy,0.5,5,10,0.45839277248321403,0.6671986808438257,0.2088059083606117
periodic,0.333,Hy,0.5,10,1,0.5317891821636587,0.5916711872897022,0.05988200512604358
periodic,0.333,Hy,0.5,10,2,0.6381415499277269,0.7066241497903782,0.06848259986265137
periodic,0.333,Hy,0.5,10,3,0.4878419666376395,0.6736817512028452,0.18583978456520572
periodic,0.333,Hy,0.5,10,4,0.5726856538882562,0.6637380368497491,0.09105238296149287
periodic,0.333,Hy,0.5,10,5,0.4225035032373952,0.5528207978668713,0.1303172946294761
periodic,0.333,Hy,0.5,10,6,0.5392804179729084,0.6180357547353114,0.07875533676240298
periodic,0.333,Hy,0.5,10,7,0.5041207978080939,0.5957078623245894,0.09158706451649545
periodic,0.333,Hy,0.5,10,8,0.5760654970229809,0.5625439327580435,-0.013521564264937447
periodic,0.333,Hy,0.5,10,9,0.3198202362272383,0.7578792328003867,0.4380589965731484
periodic,0.333,Hy,0.5,10,10,0.5790568719482191,0.5602326491436714,-0.018824222804547652
periodic,0.333,Hy,0.8,2,1,0.40482907051039285,0.6350529750257191,0.23022390451532626
periodic,0.333,Hy,0.8,2,2,0.4942621394766881,0.6918084421705596,0.19754630269387147
periodic,0.333,Hy,0.8,2,3,0.3758919373128602,0.6498941578429971,0.2740022205301369
periodic,0.333,Hy,0.8,2,4,0.43036276483074826,0.7222910758657414,0.2919283110349931
periodic,0.333,Hy,0.8,2,5,0.5242904322424287,0.6641143748997412,0.13982394265731257
periodic,0.333,Hy,0.8,2,6,0.5280931849183743,0.7084158115901441,0.1803226266717698
periodic,0.333,Hy,0.8,2,7,0.5662118341639787,0.71891298799787,0.15270115383389127
periodic,0.333,Hy,0.8,2,8,0.5412779877682261,0.7083670996972575,0.16708911192903142
periodic,0.333,Hy,0.8,2,9,0.5132407248065509,0.6087377517643988,0.0954970269578479
periodic,0.333,Hy,0.8,2,10,0.5454409297618898,0.6582354259802065,0.11279449621831661
periodic,0.333,Hy,0.8,5,1,0.40180910903873834,0.6130953173364909,0.21128620829775258
periodic,0.333,Hy,0.8,5,2,0.5700338009616785,0.7360865465389526,0.166052745577274
periodic,0.333,Hy,0.8,5,3,0.569834304087956,0.726591597375134,0.15675729328717802
periodic,0.333,Hy,0.8,5,4,0.6487558511792465,0.7170184520229047,0.0682626008436582
periodic,0.333,Hy,0.8,5,5,0.42538473064316645,0.6175652709198919,0.19218054027672543
periodic,0.333,Hy,0.8,5,6,0.3688707191763828,0.7195701971491922,0.3506994779728094
periodic,0.333,Hy,0.8,5,7,0.5396027898361354,0.6608316553902338,0.1212288655540984
periodic,0.333,Hy,0.8,5,8,0.4569116289182539,0.7006863023510542,0.24377467343280035
periodic,0.333,Hy,0.8,5,9,0.4457332776879478,0.7353595332033751,0.2896262555154273
periodic,0.333,Hy,0.8,5,10,0.5316099027118099,0.7878694498649054,0.2562595471530955
periodic,0.333,Hy,0.8,10,1,0.5001306730883628,0.5911722976333851,0.09104162454502229
periodic,0.333,Hy,0.8,10,2,0.5087214788308769,0.6517437551785468,0.14302227634766984
periodic,0.333,Hy,0.8,10,3,0.5324167581464978,0.737466607529965,0.20504984938346715
periodic,0.333,Hy,0.8,10,4,0.4485270373609673,0.6336217094454905,0.18509467208452318
periodic,0.333,Hy,0.8,10,5,0.3874676386560114,0.6776029912773097,0.2901353526212983
periodic,0.333,Hy,0.8,10,6,0.6232099949497024,0.6176206208059626,-0.005589374143739834
periodic,0.333,Hy,0.8,10,7,0.4907562774623768,0.6353151955830311,0.14455891812065425
periodic,0.333,Hy,0.8,10,8,0.5339288383833196,0.6534703526808612,0.11954151429754156
periodic,0.333,Hy,0.8,10,9,0.454620840476278,0.6647381330971213,0.21011729262084328
periodic,0.333,Hy,0.8,10,10,0.4681494306147993,0.6782493829227701,0.21009995230797085
poisson,0.01,V,0.2,2,1,0.5579587016718008,0.6988759395618226,0.14091723789002175
poisson,0.01,V,0.2,2,2,0.3486879765220036,0.7685712655059057,0.4198832889839021
poisson,0.01,V,0.2,2,3,0.5902182919803998,0.7455996289428888,0.15538133696248901
poisson,0.01,V,0.2,2,4,0.4479483522859997,0.7561470521747163,0.3081986998887166
poisson,0.01,V,0.2,2,5,0.5102464072718924,0.6871130771423343,0.17686666987044186
poisson,0.01,V,0.2,2,6,0.5716767808132075,0.7384468253359394,0.16677004452273192
poisson,0.01,V,0.2,2,7,0.5408224309751665,0.6970200901607977,0.15619765918563122
poisson,0.01,V,0.2,2,8,0.5269145137768524,0.6828086859357109,0.15589417215885848
poisson,0.01,V,0.2,2,9,0.4042397363533732,0.7632401895359886,0.3590004531826154
poisson,0.01,V,0.2,2,10,0.5771020890681403,0.7465984127052017,0.16949632363706135
poisson,0.01,V,0.2,5,1,0.413272700008095,0.7294180171443272,0.3161453171362322
poisson,0.01,V,0.2,5,2,0.46528312372592084,0.6467526131293446,0.18146948940342378
poisson,0.01,V,0.2,5,3,0.39821519361638713,0.7332988731596407,0.3350836795432536
poisson,0.01,V,0.2,5,4,0.48980049260633635,0.6647951033906391,0.17499461078430273
poisson,0.01,V,0.2,5,5,0.46649358297637544,0.6409090343709642,0.1744154513945888
poisson,0.01,V,0.2,5,6,0.47685089048018436,0.6987990539960076,0.22194816351582325
poisson,0.01,V,0.2,5,7,0.36501500428129235,0.6727567682355816,0.30774176395428926
poisson,0.01,V,0.2,5,8,0.409359869135676,0.715805546185713,0.306445677050037
poisson,0.01,V,0.2,5,9,0.5735666103469438,0.6845188298518594,0.11095221950491563
poisson,0.01,V,0.2,5,10,0.6117642348707139,0.7353189384739858,0.12355470360327192
poisson,0.01,V,0.2,10,1,0.5018798473770865,0.7267932739934417,0.22491342661635527
poisson,0.01,V,0.2,10,2,0.6665144371958573,0.7079779759899794,0.04146353879412201
poisson,0.01,V,0.2,10,3,0.46146074100303464,0.7233011765235571,0.26184043552052244
poisson,0.01,V,0.2,10,4,0.6313629178057188,0.6788222939047849,0.04745937609906603
poisson,0.01,V,0.2,10,5,0.3590765560594185,0.6914619207142508,0.3323853646548323
poisson,0.01,V,0.2,10,6,0.4115010567264286,0.7676928657763715,0.3561918090499429
poisson,0.01,V,0.2,10,7,0.5791021792901839,0.6031569117346561,0.024054732444472204
poisson,0.01,V,0.2,10,8,0.47681462539021524,0.6652759541171569,0.18846132872694166
poisson,0.01,V,0.2,10,9,0.5945554438826832,0.6524074213567567,0.057851977474073446
poisson,0.01,V,0.2,10,10,0.4996444189571803,0.6032877323286593,0.10364331337147897
poisson,0.01,V,0.5,2,1,0.5563621374542725,0.7054612041307637,0.1490990666764912
poisson,0.01,V,0.5,2,2,0.3586879721635809,0.6673673539756272,0.3086793818120463
poisson,0.01,V,0.5,2,3,0.4620469188155244,0.7048733457597424,0.24282642694421797
poisson,0.01,V,0.5,2,4,0.4390154368562428,0.6923184172878566,0.2533029804316138
poisson,0.01,V,0.5,2,5,0.5031451053816067,0.6871130771423343,0.18396797176072754
poisson,0.01,V,0.5,2,6,0.5562950107888149,0.7928499162360946,0.23655490544727964
poisson,0.01,V,0.5,2,7,0.531923049777627,0.6965350999225556,0.16461205014492852
poisson,0.01,V,0.5,2,8,0.5294913060878254,0.741210917679924,0.21171961159209862
poisson,0.01,V,0.5,2,9,0.5369679215791356,0.730963564193764,0.19399564261462832
poisson,0.01,V,0.5,2,10,0.5203960302361476,0.7465984127052017,0.2262023824690541
poisson,0.01,V,0.5,5,1,0.4936969715944794,0.6618060249300743,0.16810905333559495
poisson,0.01,V,0.5,5,2,0.6827805099329339,0.6907124861050533,0.007931976172119382
poisson,0.01,V,0.5,5,3,0.3961815910990692,0.7643113726659856,0.3681297815669164
poisson,0.01,V,0.5,5,4,0.636849100033263,0.6949227661769559,0.058073666143692915
poisson,0.01,V,0.5,5,5,0.5736336706378843,0.7037811550268659,0.1301474843889816
poisson,0.01,V,0.5,5,6,0.47954174413874606,0.7644250386107916,0.2848832944720455
poisson,0.01,V,0.5,5,7,0.464281460469851,0.7174563062205019,0.2531748457506509
poisson,0.01,V,0.5,5,8,0.5162809879801811,0.7167953108323758,0.20051432285219473
poisson,0.01,V,0.5,5,9,0.6415176872180115,0.7112639694979735,0.06974628227996205
poisson,0.01,V,0.5,5,10,0.6011812854221305,0.6867397140469931,0.08555842862486263
poisson,0.01,V,0.5,10,1,0.5222498820651381,0.6635389650986722,0.14128908303353405
poisson,0.01,V,0.5,10,2,0.6490956270488336,0.7007043763105182,0.05160874926168457
poisson,0.01,V,0.5,10,3,0.39190777025985096,0.685791518302908,0.293883748043057
poisson,0.01,V,0.5,10,4,0.5432878508811394,0.6860678087228643,0.14277995784172492
poisson,0.01,V,0.5,10,5,0.5580857752138776,0.7282053917916685,0.17011961657779096
poisson,0.01,V,0.5,10,6,0.4795584539792728,0.7271486163524724,0.24759016237319958
poisson,0.01,V,0.5,10,7,0.5460420517611335,0.7826720121756308,0.23662996041449724
poisson,0.01,V,0.5,10,8,0.5456790081267714,0.7278828954506469,0.1822038873238755
poisson,0.01,V,0.5,10,9,0.6082264130849085,0.6777716825810487,0.06954526949614015
poisson,0.01,V,0.5,10,10,0.42253902805928745,0.703193310805012,0.28065428274572457
poisson,0.01,V,0.8,2,1,0.5370713277497532,0.6703197028398322,0.13324837509007903
poisson,0.01,V,0.8,2,2,0.53413924680362,0.6472847895041637,0.11314554270054367
poisson,0.01,V,0.8,2,3,0.5903121118457825,0.6843826410258724,0.09407052918008996
poisson,0.01,V,0.8,2,4,0.43303655244510963,0.6682115461531506,0.23517499370804096
poisson,0.01,V,0.8,2,5,0.44200160021878965,0.6906697800305561,0.24866817981176648
poisson,0.01,V,0.8,2,6,0.4963402020646089,0.7695866251950931,0.27324642313048425
poisson,0.01,V,0.8,2,7,0.4169156085685905,0.7200588439891037,0.3031432354205132
poisson,0.01,V,0.8,2,8,0.5438733329798834,0.6801238085316033,0.13625047555171987
poisson,0.01,V,0.8,2,9,0.5184437691858609,0.709601465707973,0.19115769652211212
poisson,0.01,V,0.8,2,10,0.6452014625518815,0.7002422892522878,0.05504082670040633
poisson,0.01,V,0.8,5,1,0.5181472460510161,0.6400918073882335,0.12194456133721732
poisson,0.01,V,0.8,5,2,0.3912737466201694,0.6498861721885019,0.25861242556833247
poisson,0.01,V,0.8,5,3,0.5242152380572053,0.6958458135160707,0.1716305754588654
poisson,0.01,V,0.8,5,4,0.5932670540007319,0.6907333340516042,0.09746628005087232
poisson,0.01,V,0.8,5,5,0.46029466782402545,0.7650806342520557,0.3047859664280303
poisson,0.01,V,0.8,5,6,0.4419033146668748,0.7211529926415337,0.2792496779746588
poisson,0.01,V,0.8,5,7,0.4956523581347086,0.6507213069977098,0.1550689488630012
poisson,0.01,V,0.8,5,8,0.6358335440266725,0.6816912961328616,0.04585775210618914
poisson,0.01,V,0.8,5,9,0.43017675723076126,0.738667698976807,0.3084909417460457
poisson,0.01,V,0.8,5,10,0.4290771390796966,0.7529438734023922,0.32386673432269564
poisson,0.01,V,0.8,10,1,0.4155675462378449,0.6699023745440531,0.2543348283062082
